日期,代码,周开盘价,周开盘价标准化,最大值最小值,周开盘价标准化,周收盘价,最大值最小值,周收盘价标准化,周最高价,最大值最小值,周最高价标准化,周最低价,最大值最小值,周最低价标准化,周涨跌,lable_下周涨跌,周涨跌幅,周涨跌幅标准化,市盈率,市盈率标准化,市净率,市净率标准化,市销率,市销率标准化,市现率,市现率标准化,区间平均,成交金额,总市值,ln_市值,ln_市值标准化,Beta,Beta标准化,波动率,波动率标准化,换手率,换手率标准化,3日均价,3日均价标准化,5日均价,5日均价标准化,7日均价,7日均价标准化,10日均价,10日均价标准化
2020/10/16,688081.SH,39.78,0.285,,0.5015,38.53,,0.5084,40.38,,0.4691,38.41,,0.5448,-0.49,0,-1.2558,0.1923,61.2805,0.5881,4.1021,0.0683,15.1592,0.0004,152.6267,0.7111,112.1531,"61,309,694.00","2,835,808,000.00",21.7656,0.1387,0.600168322,0.439623428,0.621691556,0.003200327,1.637391304,0.019186208,39.0425,0.027431404,39.18333333,0.027845915,38.99375,0.028498526,38.83545455,0.028221614
2020/10/23,688081.SH,38.59,0.2274,,0.4689,37.52,,0.4782,39.25,,0.4398,37.5,,0.5158,-1.01,0,-2.6213,0.184,59.6741,0.5879,3.9946,0.0657,14.7619,0.0004,148.6259,0.711,112.9339,"43,135,833.00","2,761,472,000.00",21.739,0.1335,1.374564784,0.447755563,1.926170885,0.00991549,1.557065217,0.018244983,38.1275,0.026788522,38.26,0.027189742,38.4375,0.028091992,38.73909091,0.028151586
2020/10/30,688081.SH,37.6,0.1795,,0.4419,36.88,,0.4591,39.65,,0.4502,36.5,,0.4839,-0.64,1,-1.7058,0.1896,49.6869,0.5865,3.8876,0.0631,13.2035,0.0003,-102.2372,0.7028,113.7619,"67,937,070.00","2,714,368,000.00",21.7218,0.1301,1.454462694,0.448594592,2.000387237,0.010297539,3.511716247,0.041148697,37.4775,0.026331829,37.38166667,0.026565548,37.59125,0.027473511,37.84818182,0.027504165
2020/11/6,688081.SH,37,0.1505,,0.4254,37.87,,0.4887,38.87,,0.43,36.36,,0.4794,0.99,0,2.6844,0.2161,51.0207,0.5867,3.9919,0.0656,13.5579,0.0003,-104.9816,0.7027,114.7613,"62,845,985.00","2,787,232,000.00",21.7483,0.1353,1.234309566,0.446282707,2.027457763,0.010436892,1.439811213,0.016871054,37.88,0.026614627,37.485,0.026638983,37.53,0.027428747,37.48363636,0.027239251
2020/11/13,688081.SH,38.01,0.1993,,0.4531,37.39,,0.4743,39.45,,0.445,36.71,,0.4906,-0.48,1,-1.2675,0.1922,50.374,0.5866,3.9413,0.0644,13.3861,0.0003,-103.651,0.7028,115.7864,"63,088,872.00","2,751,904,000.00",21.7356,0.1328,0.244721778,0.435890793,1.268789328,0.006531439,1.144399314,0.013409552,37.305,0.02621063,37.65166667,0.026757425,37.73125,0.02757583,37.54090909,0.027280871
2020/11/20,688081.SH,37.1,0.1553,,0.4282,38.2,,0.4985,38.76,,0.4271,36.71,,0.4906,0.81,0,2.1664,0.2129,51.4653,0.5868,4.0267,0.0665,13.6761,0.0003,-105.8964,0.7027,116.8493,"52,275,621.00","2,811,520,000.00",21.757,0.137,0.733806023,0.441026792,1.263447325,0.00650394,1.911521739,0.022398344,37.71,0.026495185,37.61666667,0.026732552,37.44375,0.027365711,37.65636364,0.027364772
2020/11/27,688081.SH,37.95,0.1964,,0.4514,37.38,,0.474,38.59,,0.4227,37.01,,0.5002,-0.82,0,-2.1466,0.1869,50.3606,0.5866,3.9403,0.0644,13.3825,0.0003,-103.6233,0.7028,117.9398,"46,881,916.00","2,751,168,000.00",21.7353,0.1328,0.265923089,0.436113433,0.440940464,0.002269861,1.179427918,0.013820001,37.5525,0.026384524,37.765,0.026837967,37.7725,0.027605978,37.64454545,0.027356183
2020/12/4,688081.SH,37.67,0.1829,,0.4438,36.95,,0.4612,37.7,,0.3997,36.77,,0.4925,-0.43,0,-1.1503,0.1929,49.7812,0.5865,3.895,0.0633,13.2286,0.0003,-102.4312,0.7028,119.0821,"42,517,317.00","2,719,520,000.00",21.7237,0.1305,1.950866824,0.453807458,1.956734195,0.010072823,1.297419908,0.015202578,37.0625,0.026040249,37.14,0.026393806,37.18125,0.027173863,37.45909091,0.027221414
2020/12/11,688081.SH,37.19,0.1597,,0.4306,33.85,,0.3687,37.19,,0.3865,33.39,,0.3847,-3.1,0,-8.3897,0.1492,45.6047,0.586,3.5682,0.0553,12.1187,0.0003,-93.8375,0.7031,120.2969,"81,448,022.00","2,491,360,000.00",21.6361,0.1133,1.995065537,0.4542716,2.374575783,0.012223777,3.339273455,0.039128091,34.8325,0.024473442,35.41833333,0.025170291,35.81375,0.026174428,36.21818182,0.026319649
2020/12/18,688081.SH,33.7,-0.0092,,0.3352,30.87,,0.2797,34.33,,0.3125,30.73,,0.2998,-2.98,0,-8.8035,0.1467,41.5899,0.5854,3.2541,0.0477,11.0518,0.0003,-85.5765,0.7033,121.6158,"62,024,499.00","2,272,032,000.00",21.5439,0.0952,1.629295899,0.45043056,2.039140075,0.01049703,1.991292906,0.023333066,32.1125,0.02256236,32.725,0.023256255,33.31625,0.024349134,34.09181818,0.024774427
2020/12/25,688081.SH,30.89,-0.1451,,0.2583,30.48,,0.2681,31.15,,0.2301,29.41,,0.2577,-0.39,0,-1.2634,0.1922,41.0645,0.5854,3.2129,0.0467,10.9122,0.0003,-84.4954,0.7034,123.0457,"48,993,269.00","2,243,328,000.00",21.5312,0.0927,1.043241427,0.444276252,2.1432367,0.011032896,2.145434783,0.025139231,30.165,0.02119404,30.42,0.02161819,30.79,0.022502827,31.63636364,0.022990055
2020/12/31,688081.SH,30.53,-0.1626,,0.2484,30.29,,0.2624,30.53,,0.2141,29.2,,0.251,-0.19,0,-0.6234,0.1961,40.8085,0.5853,3.1929,0.0462,10.8442,0.0003,-83.9687,0.7034,124.2376,"36,029,099.00","2,229,344,000.00",21.525,0.0914,0.17074032,0.435113895,4.154760907,0.021387765,1.820080092,0.021326872,29.7975,0.020935833,29.90833333,0.02125457,29.98125,0.021911754,30.32363636,0.0220361
2021/1/8,688081.SH,30.4,-0.1688,,0.2449,28.55,,0.2104,32.5,,0.2651,28.53,,0.2297,-1.74,1,-5.7445,0.1652,38.4643,0.585,3.0095,0.0417,10.2213,0.0003,-79.1451,0.7036,125.7512,"88,162,146.00","2,101,280,000.00",21.4658,0.0798,-0.095744077,0.432315474,2.852144592,0.014682192,1.431959548,0.016779052,30.1675,0.021195796,30.48666667,0.021665567,30.27125,0.0221237,30.18909091,0.021938326
2021/1/15,688081.SH,28.78,-0.2472,,0.2005,29,,0.2239,29.25,,0.1809,27.12,,0.1847,0.45,0,1.5762,0.2094,39.0705,0.5851,3.0569,0.0429,10.3824,0.0003,-80.3926,0.7035,127.3889,"60,132,421.00","2,134,400,000.00",21.4815,0.0829,-0.291079506,0.430264207,1.613296052,0.008304882,1.106960764,0.012970864,28.35,0.019918814,28.32166667,0.020126994,28.7775,0.021031995,29.48181818,0.021424353
2021/1/22,688081.SH,28.99,-0.2371,,0.2063,28.47,,0.2081,29.72,,0.1931,28.42,,0.2262,-0.53,0,-1.8276,0.1888,38.3565,0.585,3.0011,0.0415,10.1926,0.0003,-78.9233,0.7036,129.061,"38,247,672.00","2,095,392,000.00",21.463,0.0792,0.029412044,0.433629771,1.450016779,0.007464357,0.988285821,0.011580285,29.1825,0.020503732,29.13666667,0.02070618,28.85875,0.021091376,28.70454545,0.020859511
2021/1/29,688081.SH,28.14,-0.2782,,0.183,26.48,,0.1487,28.93,,0.1727,26.34,,0.1598,-1.99,0,-6.9898,0.1576,35.6754,0.5846,2.7913,0.0364,9.4802,0.0002,-73.4067,0.7037,130.8293,"38,087,139.00","1,948,928,000.00",21.3905,0.065,1.775680301,0.45196778,1.940631957,0.009989932,1.214748067,0.014233866,27.455,0.019289984,27.80333333,0.019758637,28.2125,0.020619065,28.47,0.020689067
2021/2/5,688081.SH,26.83,-0.3416,,0.1472,24.61,,0.0928,26.9,,0.1201,24.35,,0.0963,-1.87,1,-7.0619,0.1572,33.1561,0.5843,2.5942,0.0316,8.8107,0.0002,-68.2228,0.7039,132.7246,"46,755,792.00","1,811,296,000.00",21.3173,0.0506,0.850987567,0.442257345,1.578200848,0.008124219,1.008991459,0.011822904,25.2875,0.01776709,25.70666667,0.018268626,26.185,0.01913727,26.78,0.019460949
2021/2/10,688081.SH,24.62,-0.4485,,0.0867,25.15,,0.109,25.36,,0.0802,24,,0.0852,0.54,1,2.1942,0.2131,33.8836,0.5844,2.6511,0.033,9.004,0.0002,-69.7198,0.7039,133.9215,"19,178,829.00","1,851,040,000.00",21.339,0.0549,0.137478206,0.434764601,0.35206042,0.001812327,1.020349092,0.011955988,24.65,0.017319181,24.79,0.01761719,25.21875,0.018431087,25.77,0.018726985
2021/2/19,688081.SH,25.47,-0.4074,,0.11,26.17,,0.1394,26.28,,0.1041,25.35,,0.1282,1.02,0,4.0557,0.2243,35.2578,0.5846,2.7586,0.0356,9.3692,0.0002,-72.5474,0.7038,134.7252,"12,759,684.00","1,926,112,000.00",21.3788,0.0627,-0.516154919,0.427900633,1.891391441,0.009736453,0.791698945,0.009276769,25.3925,0.017840864,25.08,0.017823281,25.0775,0.018327855,25.46454545,0.018505012
2021/2/26,688081.SH,26.52,-0.3566,,0.1387,25.63,,0.1233,27.17,,0.1271,25.02,,0.1177,-0.54,1,-2.0634,0.1874,55.5243,0.5873,2.5812,0.0313,9.7511,0.0002,-71.0504,0.7038,136.6862,"44,691,663.00","1,886,368,000.00",21.3579,0.0586,0.714993953,0.440829241,1.955886954,0.010068462,0.699476525,0.008196148,25.975,0.01825013,26.07666667,0.018531569,25.915,0.018939941,25.52454545,0.018548614
2021/3/5,688081.SH,25.8,-0.3914,,0.119,26.46,,0.1481,27.25,,0.1292,25.37,,0.1289,0.83,0,3.2384,0.2194,57.3224,0.5876,2.6648,0.0333,10.0668,0.0003,-73.3513,0.7037,138.3669,"50,217,456.00","1,947,456,000.00",21.3898,0.0649,0.325800434,0.436742221,2.360144011,0.012149485,0.826138113,0.009680311,26.4625,0.01859265,26.215,0.018629877,26.145,0.019108036,26.19272727,0.01903418
2021/3/12,688081.SH,26.45,-0.3599,,0.1368,24.58,,0.0919,26.96,,0.1217,24.4,,0.0979,-1.88,1,-7.1051,0.1569,53.2496,0.587,2.4755,0.0287,9.3516,0.0002,-68.1396,0.7039,140.1447,"30,375,307.00","1,809,088,000.00",21.3161,0.0504,0.115271658,0.434531404,1.647321835,0.008480039,0.486527397,0.005700907,24.935,0.017519423,25.45333333,0.018088593,25.77375,0.018836708,25.77727273,0.01873227
2021/3/19,688081.SH,24.8,-0.4398,,0.0917,25.22,,0.111,25.75,,0.0903,24.33,,0.0957,0.64,0,2.6037,0.2156,54.6361,0.5872,2.5399,0.0303,9.5951,0.0002,-69.9138,0.7039,142.0284,"29,851,949.00","1,856,192,000.00",21.3418,0.0554,0.19145424,0.435331417,0.784749832,0.004039714,1.128846247,0.013227308,25.3075,0.017781142,25.07,0.017816174,25.0175,0.018284004,25.32363636,0.018402614
2021/3/26,688081.SH,25.37,-0.4122,,0.1073,25.2,,0.1104,25.61,,0.0867,24.78,,0.11,-0.02,0,-0.0793,0.1994,54.5927,0.5872,2.5379,0.0302,9.5875,0.0002,-69.8584,0.7039,143.9855,"37,366,632.00","1,854,720,000.00",21.341,0.0553,-0.074741325,0.432536029,1.496245595,0.007702332,0.812187414,0.009516843,25.2,0.017705613,25.25833333,0.017950015,25.2975,0.018488642,25.15909091,0.018283039
2021/4/2,688081.SH,25.1,-0.4253,,0.0999,24.88,,0.1009,25.6,,0.0865,24.22,,0.0922,-0.32,1,-1.2698,0.1922,53.8995,0.5871,2.5057,0.0294,9.4657,0.0002,-68.9713,0.7039,146.0564,"36,170,199.00","1,831,168,000.00",21.3282,0.0528,0.607189398,0.439697158,0.910460552,0.004686844,0.905528094,0.010610567,24.59,0.017277024,24.8,0.017624297,24.8975,0.018196302,25.01363636,0.018177338
2021/4/9,688081.SH,24.88,-0.4359,,0.0938,25.29,,0.1131,25.65,,0.0878,24.88,,0.1132,0.41,1,1.6479,0.2098,54.7877,0.5872,2.547,0.0305,9.6217,0.0002,-70.1079,0.7039,147.7654,"26,977,727.00","1,861,344,000.00",21.3446,0.056,1.089514907,0.444762182,1.662374155,0.008557525,0.684851628,0.008024781,25.3175,0.017788169,25.10333333,0.017839863,24.95375,0.018237413,25.02545455,0.018185926
2021/4/16,688081.SH,25.42,-0.4098,,0.1086,25.44,,0.1176,25.62,,0.087,24.3,,0.0947,0.15,1,0.5931,0.2034,57.0149,0.5875,2.566,0.0309,9.7178,0.0002,-45.7257,0.7047,149.9791,"35,016,624.00","1,872,384,000.00",21.3505,0.0571,0.993687654,0.443755875,1.724607465,0.008877887,1.450691214,0.016998541,24.855,0.017463214,24.91833333,0.017708391,25.02625,0.018290399,24.98545455,0.018156858
2021/4/23,688081.SH,25.73,-0.3948,,0.1171,25.72,,0.126,26.65,,0.1136,25.34,,0.1279,0.28,0,1.1006,0.2065,57.6424,0.5876,2.5943,0.0316,9.8247,0.0002,-46.2289,0.7046,152.2389,"55,685,648.00","1,892,992,000.00",21.3614,0.0593,2.762561963,0.462331276,4.102196725,0.021117177,0.950239048,0.01113447,25.7775,0.018111366,25.77166667,0.018314819,25.50625,0.018641206,25.33636364,0.018411863
2021/4/30,688081.SH,25.73,-0.3948,,0.1171,22.15,,0.0194,25.78,,0.0911,22.07,,0.0236,-3.57,0,-13.8802,0.116,61.686,0.5882,2.2944,0.0243,8.3529,0.0002,-29.0938,0.7052,154.6527,"54,812,281.00","1,630,240,000.00",21.212,0.0299,-18.68226207,0.2371337,5.14022788,0.026460725,3.326638899,0.038980045,24.0675,0.016909914,24.57666667,0.017465583,24.845,0.018157933,25.12454545,0.018257935
2021/5/7,688081.SH,22,-0.5752,,0.015,21.5,,0,22.26,,0,21.35,,0.0006,-0.65,1,-2.9345,0.1821,59.8758,0.5879,2.2271,0.0227,8.1077,0.0002,-28.24,0.7052,155.6001,"18,794,410.00","1,582,400,000.00",21.1822,0.024,0.513181451,0.438709957,1.599436714,0.008233537,1.646396447,0.019291726,22.565,0.015854252,23.27833333,0.016542914,23.8575,0.01743622,24.38636364,0.017721501
2021/5/14,688081.SH,21.45,-0.6018,,0,22.23,,0.0218,22.58,,0.0083,21.33,,0,0.73,0,3.3953,0.2204,61.9088,0.5882,2.3027,0.0245,8.383,0.0002,-29.1989,0.7052,158.0698,"26,818,332.00","1,636,128,000.00",21.2156,0.0306,-0.136081198,0.431891884,1.009239105,0.005195334,0.653174076,0.007653597,22.085,0.015517002,21.88666667,0.015553916,21.92125,0.016021114,22.68090909,0.016482152
2021/5/21,688081.SH,22.25,-0.5631,,0.0219,21.88,,0.0113,22.34,,0.0021,21.62,,0.0093,-0.35,1,-1.5744,0.1903,60.9341,0.5881,2.2665,0.0236,8.251,0.0002,-28.7392,0.7052,160.6614,"28,511,277.00","1,610,368,000.00",21.1997,0.0275,1.182085179,0.445734286,2.204800678,0.011349813,0.725245126,0.008498093,21.9025,0.015388777,21.94333333,0.015594186,21.95875,0.016048521,21.88636364,0.015904758
2021/5/28,688081.SH,22.03,-0.5738,,0.0159,23.12,,0.0484,23.93,,0.0432,21.6,,0.0086,1.24,1,5.6673,0.2341,64.3874,0.5885,2.3949,0.0268,8.7187,0.0002,-30.3679,0.7052,163.3359,"92,741,784.00","1,701,632,000.00",21.2549,0.0383,1.270041299,0.446657935,2.685632925,0.013825028,2.747603844,0.032195175,23.215,0.016310944,22.79666667,0.016200614,22.5625,0.016489771,22.41454545,0.016288586
2021/6/4,688081.SH,23.15,-0.5196,,0.0465,24.44,,0.0878,26.21,,0.1023,22.97,,0.0523,1.52,1,6.6317,0.2399,68.0635,0.589,2.5852,0.0314,9.2164,0.0002,-32.1017,0.7051,166.054,"109,703,136.00","1,798,784,000.00",21.3104,0.0492,2.015754702,0.454488862,2.485643268,0.012795527,2.62532778,0.030762399,24.565,0.017259459,24.15666667,0.017167107,23.965,0.017514786,23.50909091,0.017083989
2021/6/11,688081.SH,24.87,-0.4364,,0.0936,24.9,,0.1015,26.15,,0.1007,24.28,,0.0941,0.46,1,1.8822,0.2112,69.3446,0.5892,2.6339,0.0326,9.3899,0.0002,-32.7059,0.7051,168.8673,"78,197,848.00","1,832,640,000.00",21.329,0.0529,0.09289094,0.434296379,1.221745139,0.006289266,2.91691814,0.034179123,24.995,0.017561579,24.88,0.017681149,24.83625,0.018151538,24.52545455,0.017822578
2021/6/18,688081.SH,24.9,-0.4349,,0.0944,25.04,,0.1057,25.58,,0.0859,24.5,,0.1011,0.14,1,0.5622,0.2033,69.7345,0.5893,2.6487,0.0329,9.4427,0.0002,-32.8898,0.7051,171.2335,"51,248,971.00","1,842,944,000.00",21.3346,0.054,8.482427813,0.522397049,8.71036903,0.044839001,2.090339206,0.024493646,24.985,0.017554553,25.06333333,0.017811437,24.99,0.018263906,24.87363636,0.0180756
2021/6/25,688081.SH,25.04,-0.4282,,0.0982,33.82,,0.3678,33.82,,0.2992,24.92,,0.1145,8.78,0,35.0639,0.4116,94.1861,0.5926,3.5774,0.0555,12.7537,0.0003,-44.4222,0.7047,174.2817,"389,460,109.00","2,489,152,000.00",21.6352,0.1131,2.917949069,0.463963036,11.3641537,0.058500082,22.18570248,0.259961992,28.05,0.019708033,27.14,0.019287235,26.61125,0.019448794,26.19818182,0.019038144
2021/7/2,688081.SH,32.8,-0.0527,,0.3105,29.65,,0.2433,38.4,,0.4178,28.79,,0.238,-4.17,1,-12.33,0.1254,82.573,0.591,3.1363,0.0448,11.1812,0.0003,-38.945,0.7049,176.8488,"684,906,841.00","2,182,240,000.00",21.5036,0.0872,2.545610115,0.460053009,3.936861689,0.02026607,11.13001637,0.13041648,32.7725,0.023026079,32.81833333,0.023322583,31.28,0.022860943,29.63,0.021532036
2021/7/9,688081.SH,29.13,-0.2303,,0.2101,29.7,,0.2448,32.4,,0.2625,29.13,,0.2488,0.05,1,0.1686,0.2009,82.7122,0.591,3.1416,0.0449,11.2,0.0003,-39.0107,0.7049,179.8387,"267,484,376.00","2,185,920,000.00",21.5053,0.0876,-0.472878575,0.428355088,6.715176947,0.034568206,4.678994538,0.054826334,30.8075,0.021645463,30.49166667,0.02166912,31.1375,0.022756797,31.83727273,0.023136055
2021/7/16,688081.SH,30,-0.1882,,0.2339,32.3,,0.3224,33.99,,0.3037,28.1,,0.2159,2.6,0,8.7542,0.2527,89.953,0.592,3.4166,0.0516,12.1805,0.0003,-42.4257,0.7048,183.1374,"231,602,034.00","2,377,280,000.00",21.5892,0.1041,-2.256889501,0.409620734,6.315885229,0.032512742,11.20249907,0.131265799,29.905,0.021011363,29.98,0.021305501,30.30375,0.022147452,30.28454545,0.022007692
2021/7/23,688081.SH,33.5,-0.0189,,0.3297,30.3,,0.2627,34.38,,0.3137,29.1,,0.2478,-2,0,-6.192,0.1625,84.3832,0.5913,3.2051,0.0465,11.4263,0.0003,-39.7987,0.7048,186.425,"291,190,232.00","2,230,080,000.00",21.5253,0.0915,0.69414659,0.440610318,4.87236982,0.025081853,5.826549763,0.068272865,31.465,0.022107425,31.715,0.022538491,30.9075,0.022588702,30.71545455,0.022320833
2021/7/30,688081.SH,30.48,-0.165,,0.2471,27.13,,0.1681,31.5,,0.2392,25.8,,0.1426,-3.17,1,-10.462,0.1367,75.555,0.5901,2.8698,0.0383,10.2308,0.0003,-35.635,0.705,190.3387,"297,638,679.00","1,996,768,000.00",21.4148,0.0698,1.321461267,0.44719791,1.945399757,0.010014476,4.157045849,0.048710376,27.225,0.019128385,27.98333333,0.019886555,28.9825,0.021181819,29.80818182,0.02166152
2021/8/6,688081.SH,27.27,-0.3203,,0.1592,27.56,,0.1809,29.17,,0.1789,26.92,,0.1783,0.43,1,1.585,0.2094,76.7525,0.5902,2.9152,0.0394,10.393,0.0003,-36.1998,0.705,194.5902,"174,005,497.00","2,028,416,000.00",21.4305,0.0729,0.987187855,0.443687619,1.950295445,0.010039678,3.800995089,0.044538335,27.755,0.019500765,27.70833333,0.019691125,27.4275,0.020045349,27.91090909,0.020282778
2021/8/13,688081.SH,27.8,-0.2946,,0.1737,30.12,,0.2573,31.69,,0.2441,27.13,,0.185,2.56,0,9.2888,0.256,83.8819,0.5912,3.186,0.046,11.3584,0.0003,-39.5623,0.7049,199.0468,"240,640,906.00","2,216,832,000.00",21.5193,0.0903,0.597679363,0.439597291,2.130645379,0.010968078,3.851987748,0.045135844,29.7925,0.02093232,29.10833333,0.020686045,28.81375,0.021058488,28.48545455,0.020700298
2021/8/20,688081.SH,30.72,-0.1534,,0.2536,30.03,,0.2546,30.8,,0.2211,28.65,,0.2335,-0.09,1,-0.2988,0.1981,55.9201,0.5874,3.0808,0.0435,9.5351,0.0002,-36.3286,0.705,203.7908,"152,168,327.00","2,210,208,000.00",21.5164,0.0897,0.328424771,0.43676978,3.919460584,0.020176493,4.176723984,0.048940956,29.395,0.020653035,29.645,0.021067431,29.7325,0.021729955,29.30909091,0.021298832
2021/8/27,688081.SH,29.98,-0.1892,,0.2334,31.56,,0.3003,33.18,,0.2827,29.98,,0.2759,1.53,0,5.0949,0.2306,58.7692,0.5878,3.2378,0.0473,10.0209,0.0003,-38.1795,0.7049,209.9167,"226,603,428.00","2,322,816,000.00",21.566,0.0995,3.870215142,0.473963025,3.387180578,0.017436436,2.964581949,0.034737626,31.995,0.022479805,31.76166667,0.022571655,31.14625,0.022763192,30.76454545,0.022356507
2021/9/3,688081.SH,31.58,-0.1118,,0.2772,30.01,,0.254,32.8,,0.2728,29.38,,0.2568,-1.55,0,-4.9113,0.1702,55.8828,0.5874,3.0788,0.0434,9.5287,0.0002,-36.3044,0.705,216.6419,"174,865,936.00","2,208,736,000.00",21.5157,0.0896,0.336145894,0.436850861,1.018634102,0.005243697,2.878796817,0.033732434,30.7225,0.021585741,30.925,0.021977072,31.2275,0.022822574,31.32363636,0.022762797
2021/9/10,688081.SH,30.01,-0.1877,,0.2342,29.65,,0.2433,30.5,,0.2133,29.3,,0.2542,-0.36,0,-1.1996,0.1926,55.2125,0.5873,3.0418,0.0425,9.4144,0.0002,-35.8689,0.705,224.091,"113,512,556.00","2,182,240,000.00",21.5036,0.0872,0.037431352,0.433713983,1.465764534,0.007545423,2.142077371,0.02509989,29.785,0.02092705,29.88666667,0.021239173,30.24,0.022100861,30.44181818,0.022121982
2021/9/17,688081.SH,29.36,-0.2192,,0.2164,28.08,,0.1964,29.72,,0.1931,27.02,,0.1815,-1.57,0,-5.2951,0.1679,52.2889,0.5869,2.8808,0.0386,8.9159,0.0002,-33.9696,0.705,232.377,"95,200,887.00","2,066,688,000.00",21.4492,0.0765,2.032513677,0.454664853,1.603704052,0.008255504,2.737837706,0.03208074,28.315,0.019894223,28.57666667,0.020308212,28.89375,0.021116956,29.19363636,0.021214932
2021/9/24,688081.SH,27.99,-0.2854,,0.1789,26.59,,0.1519,27.99,,0.1483,26.59,,0.1678,-1.49,0,-5.3063,0.1678,49.5143,0.5865,2.7279,0.0349,8.4428,0.0002,-32.1671,0.7051,237.8148,"38,326,146.00","1,957,024,000.00",21.3947,0.0658,2.185158571,0.456267816,2.234400416,0.011502186,1.43332415,0.016795042,27.235,0.019135411,27.61166667,0.019622428,27.83375,0.020342256,28.36454545,0.020612434
2021/9/30,688081.SH,26.66,-0.3498,,0.1425,24.72,,0.0961,26.77,,0.1167,24.39,,0.0976,-1.87,1,-7.0327,0.1574,46.0321,0.586,2.5361,0.0302,7.8491,0.0002,-29.9049,0.7052,245.7402,"38,765,077.00","1,819,392,000.00",21.3218,0.0515,1.123790847,0.445122122,0.504341327,0.002596235,0.783916503,0.009185578,25.0975,0.017633596,25.68666667,0.018254413,26.16625,0.019123566,26.77363636,0.019456325
2021/10/8,688081.SH,25.17,-0.4219,,0.1018,25.2,,0.1104,25.32,,0.0792,24.78,,0.11,0.48,1,1.9417,0.2116,46.9259,0.5862,2.5853,0.0314,8.0015,0.0002,-30.4855,0.7051,247.8424,"6,187,146.00","1,854,720,000.00",21.341,0.0553,1.937996126,0.4536723,2.064498308,0.010627568,0.797747273,0.00934764,24.9725,0.01754577,25.36333333,0.018024634,25.80625,0.018860461,26.47818182,0.019241619
2021/10/15,688081.SH,25.49,-0.4064,,0.1105,25.25,,0.1119,25.85,,0.0929,24.16,,0.0903,0.05,1,0.1984,0.2011,47.0191,0.5862,2.5904,0.0315,8.0173,0.0002,-30.546,0.7051,259.0144,"48,970,969.00","1,858,400,000.00",21.343,0.0557,0.535409153,0.438943376,1.943846721,0.010006481,1.243469523,0.014570411,25.035,0.017589683,25.12833333,0.017857629,24.98875,0.018262992,25.25,0.018349103
2021/10/22,688081.SH,25.18,-0.4214,,0.1021,26.31,,0.1436,26.78,,0.117,25.18,,0.1228,1.06,0,4.198,0.2252,48.9929,0.5864,2.6992,0.0342,8.3539,0.0002,-31.8284,0.7051,271.4126,"51,159,074.00","1,936,416,000.00",21.3841,0.0637,-1.684246522,0.415634204,4.492227461,0.023124967,1.327215857,0.015551713,26.265,0.018453885,25.975,0.018459319,25.77375,0.018836708,25.57909091,0.018588252
2021/10/29,688081.SH,26.29,-0.3677,,0.1324,22.53,,0.0307,27.38,,0.1325,21.52,,0.0061,-3.78,1,-14.3672,0.1131,265.0464,0.6159,2.3995,0.0269,8.179,0.0002,-28.7156,0.7052,285.3499,"72,028,898.00","1,658,208,000.00",21.229,0.0332,-3.491361374,0.396657229,4.836475834,0.024897079,4.378409478,0.051304215,25.0025,0.017566848,25.42166667,0.018066089,25.60875,0.018716118,25.64272727,0.018634496
2021/11/5,688081.SH,22.53,-0.5496,,0.0295,23.63,,0.0636,23.97,,0.0443,22.08,,0.0239,1.1,1,4.8824,0.2293,277.987,0.6176,2.5167,0.0297,8.5784,0.0002,-30.1176,0.7052,286.3851,"51,322,665.00","1,739,168,000.00",21.2767,0.0426,0.021847718,0.433550336,1.668296593,0.008588012,1.368367827,0.016033913,23.2725,0.016351344,23.05166667,0.016381831,23.68625,0.017311062,24.39181818,0.017725464
2021/11/12,688081.SH,23.63,-0.4964,,0.0596,24.79,,0.0982,24.89,,0.0681,22.66,,0.0424,1.16,1,4.909,0.2295,291.6334,0.6195,2.6402,0.0327,8.9995,0.0002,-31.5961,0.7051,286.758,"49,887,418.00","1,824,544,000.00",21.3246,0.052,1.499848273,0.449071197,2.003426207,0.010313183,1.54931851,0.018154211,24.355,0.017111912,24.04833333,0.01709012,23.84,0.01742343,23.54272727,0.017108432
2021/11/19,688081.SH,24.81,-0.4393,,0.0919,25.73,,0.1263,25.82,,0.0922,24.73,,0.1085,0.94,0,3.7919,0.2228,302.6917,0.621,2.7404,0.0352,9.3407,0.0002,-32.7941,0.7051,285.9378,"44,378,146.00","1,893,728,000.00",21.3618,0.0594,1.691765434,0.451086568,1.258989337,0.006480991,1.026316387,0.01202591,25.435,0.017870724,25.35666667,0.018019896,25.09,0.018336991,24.69454545,0.017945455
2021/11/26,688081.SH,25.73,-0.3948,,0.1171,25.31,,0.1137,25.99,,0.0966,25,,0.1171,-0.42,0,-1.6323,0.19,297.7508,0.6203,2.6956,0.0341,9.1883,0.0002,-32.2588,0.7051,284.5298,"39,246,777.00","1,862,816,000.00",21.3454,0.0561,1.047129999,0.444317087,1.652100748,0.008504639,1.414372073,0.01657297,25.6675,0.01803408,25.67,0.018242569,25.6025,0.018711551,25.49363636,0.018526153
